NODE_ID,IPRD_NM,PLCT_NM,NODE_TTLE,NODE_TTLE_EN,PBSH,NODE_LINK,NODE_CLSS_01,NODE_CLSS_02,AUTR_NM,KYWD,ABST_KR,ABST_EN,IF_Score,EXTRACTED_KEYWORDS
NODE11719628,한국정보보호학회,정보보호학회지,블록체인 기반 NFT 서비스 효율적 운영 방안 연구,,202402,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11719628,공학,컴퓨터학,"김희상, 김도훈",,"블록체인 기반 NFT(Non-Fungible Token)는 자산 디지털화 및 소유권을 위한 독특한 기회를 제공하면서 디지털 경제를 변화시키는 원동력으로 등장했다. 블록체인 생태계 내에서 NFT의 급속한 출현은 디지털 자산 관리 및 소유권에 있어 중요한 발전을 의미한다. 본 연구는 기술 혁신, 시장 역학 및 규제 프레임워크의 역할을 강조하면서 블록체인 기반 NFT 서비스의 운영 전략을 검토하였다. 본 연구는 기술과 시장 역학의 교차점을 강조하면서 이더리움 블록체인에서 NFT의 기술적 토대, 확장성과 상호 운용성의 과제, 다양한 시장 관행의 의미를 연구한다. 디지털 경제에서 기능을 향상하는 것에 중점을 두고 NFT 표준화, 확장성 및 사용자 참여의 과제와 기회를 조사하여 다양한 시장 애플리케이션에 맞게 NFT 플랫폼을 최적화하는 데 대한 통찰력을 제공하는 것을 목표로 한다.",,0.4136,"blockchain,nft"
NODE11719631,한국정보보호학회,정보보호학회지,퍼블릭 블록체인을 활용한 DID 어플리케이션 개발,,202402,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11719631,공학,컴퓨터학,"구재욱, 김도훈",,"본 연구에서는 퍼블릭 블록체인 기술을 적용하여 탈중앙화된 식별 정보(DID) 어플리케이션을 개발하였다. 기존의 컨소시엄 블록체인을 사용한 DID는 일부 참가자들 간의 신뢰를 기반으로 동작하여 특정 그룹의 중앙화된 통제 가능성으로 인해 보안 문제가 발생하는데, 이를 극복하기 위해 퍼블릭 블록체인을 도입하여 안전하고 투명한 디지털 식별 체계를 제시한다. 또한, 본 연구에서는 웹앱 형태의 DID 어플리케이션을 사용자 친화적이고 직관적인 디자인으로 구현하여 사용자들이 쉽게 식별 정보를 관리하고 교환할 수 있도록 하였다. 더불어 안전한 키 관리 및 전자 서명 기술을 적용하여 사용자들은 자신의 식별 정보를 완전히 통제할 수 있으며, 이를 통해 탈중앙화된 신뢰 모델을 체험할 수 있다.",,0.4136,blockchain
NODE11719632,한국정보보호학회,정보보호학회지,국내 디지털 지갑 간 상호운용을 위한 기술적·정책적 고려사항,,202402,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11719632,공학,컴퓨터학,"이강효, 유주열, 김경백",,"디지털 전환이 가속화되면서 다양한 형태의 디지털 지갑이 등장하고 있다. 디지털 지갑은 이용자의 신원을 보장하고 안전하게 정보를 보관하며, 온·오프라인에서 모두 활용 가능해야 한다. 특히, 블록체인, DID, 비블록체인 디지털 지갑 간 상호운용성이 중요하며, 이를 위해 정책적·제도적 준비와 기술 발전이 필요하다. 디지털 지갑의 상호운용성을 보장하기 위해 기술적 요소 외에도 정책적인 요소를 고려해야 한다. 이를 위해 다양한 분야의 전문가들과 함께 관련 연구와 기술 표준을 마련해야 한다. 본 논문에서는 디지털 지갑 간의 상호운용성을 확보하고 서비스 생태계를 활성화하기 위해 필요한 기술적, 정책적 관점의 고려사항을 살펴보고자 한다.",,0.4136,blockchain
NODE11719633,한국정보보호학회,정보보호학회지,블록체인 기반 분산환경 상에서의 신원인증 기술동향,,202402,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11719633,공학,컴퓨터학,"김명길, 권민호, 이현희, 오시몬, 김요한",,"최근 분산형 신원확인 서비스에 대한 수요와 공급이 많아지면서, 다양한 산업에서 이를 적용하고자 하는 연구, 개발과 더불어 국제표준화를 기반으로 국가 단위의 프로젝트가 활발히 추진 중이다. 본 논문에서는 블록체인 기반 분산 환경 상에서의 신원인증 기술에 대한 소개와 법, 제도, 기술, 보안 등 다양한 측면에서 이를 분석하고 최근 기술 동향들을 소개한다.",,0.4136,blockchain
NODE11719634,한국정보보호학회,정보보호학회지,블록체인 탈중앙화 거래소 DEX의 취약점과 MEV 공격 기법 분석,,202402,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11719634,공학,컴퓨터학,"최낙훈, 김희열",,블록체인 기술의 발전과 중앙집중형 금융서비스의 취약성과 불신에 대한 우려가 커지면서 탈중앙화 금융(DeFi)과 탈중앙화 거래소(DEX)가 유망한 대안으로 떠올랐다. 본 논문에서는 특히 Uniswap에 초점을 맞춰 DeFi 내의 과제와 문제를 살펴본다. 우리는 DeFi 및 DEX의 현재 상태에 대한 배경 지식을 제공하여 MEV(Maximal Extractable Value) 공격에 대한 취약성을 강조한다. 우리의 접근 방식에는 MEV 공격 패턴을 식별하고 분석하기 위한 Uniswap에 구조 분석이 포함된다. 이 연구는 DEX 보안을 강화하고 MEV 위험을 완화하기 위한 귀중한 지침을 제공하여 DeFi 생태계의 이해관계자에게 필수적인 리소스 역할을 한다.,,0.4136,blockchain
NODE12052790,대한설비공학회,설비저널,액체 냉각: 냉각판 설계를 위한 탄성 제어 지침,Liquid Cooling: Resiliency Guidance for Cold Plate Deployments,202502,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12052790,공학,기계공학,"Tom Davidson, David Quirk, Justin Seter, Dustin, Demetriou, 김동규",,TC 9.9는 가까운 미래에 액체 냉각에 대한 관심이 폭발적으로 증가하고 있다는 것을 인식하였다. 이를 위해 가능한 많은 설계 및 운영 정보를 제공하려 한다. 본고에서 설명하는 지침은 대중에게 무료로 제공되는 것이다. 추가적인 정보는 Datacom Encyclopedia에서 확인할 수 있다.,,0.8167,
NODE12248653,대한설비공학회,설비저널,액체 기반 냉각 데이터센터의 에너지 효율,,202506,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12248653,공학,기계공학,"Dustin Demetriou, David Quirk, Tom Davidson, 조진균",,"대부분의 경우, 공랭식 서버에서 액체 기반 냉각 서버로의 전환은 데이터센터 시설의 에너지 소비를 줄이는 효과를 가져온다. 그러나 이러한 절감 효과를 전통적인 PUE 지표만으로 정확히 측정하는 것은 어려움이 있으며, 유사한 문제가 ASHRAE Standard 90.4-2022의 MLC 지표를 적용할 때도 발생할 수 있다. 이에 따라 ASHRAE TC 9.9는 1972-WS를 제안하였으며, 그 목적 중 하나는 다양한 기후 조건과 열 제거 방식 하에서 공랭식 서버와 수랭식 서버 간 냉각 효율을 다양한 지표를 이용해 비교 분석하는 것이다. 이러한 데이터는 ASHRAE Standard 90.4 위원회가 액체 기반 냉각 사용 증가에 따른 에너지 기준의 개정 여부를 판단하는 데 유용하게 사용될 수 있으며, 액체 기반 냉각 서버로의 전환이 확산됨에 따라 전체 데이터센터 산업 전반에도 중요한 참고자료가 될 수 있다.",,0.8167,efficiency
NODE12273798,한국자동차공학회,오토저널,① 미래모빌리티 산업의 방향과 과제 : 전동화와 모듈형 플랫폼,Directions and Challenges for the Future Mobility Industry : Electrification and Modular Vehicle Platforms,202507,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12273798,공학,기계공학,"문철우, 하진욱",,"자동차 산업은 빠르게 변화하고 있다. 내연기관 차량이 전기차로 대체되는 전동화가 전 세계적인 추세로 자리 잡았고, 모듈화와 공용화 전략을 통해 차량 설계와 생산방식 또한 새롭게 재편되고 있다. 여기에 자율주행과 미래 모빌리티 플랫폼의 부상이 맞물리면서, 기존 완성차 제조 및 부품산업의 패러다임이 전면적으로 바뀌어가는 중이다. 본 기고문에서는 이러한 자동차 산업 및 기술 동향을 살펴보고, 이를기반으로 미래 모빌리티 산업계가 나아갈 방향성과 기회를 모색해 보고자 한다.",,0.4654,"autonomous driving,public transportation"
NODE12273799,한국자동차공학회,오토저널,② 전기자동차 티어다운 및 주행 분석을 통한 기술 현황 및 전망,Current Status and Outlook of Electric Vehicle Technology through Teardown and Driving Analyses,202507,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12273799,공학,기계공학,성시영,,"본 전기자동차 기술 현황 분석 및 전망은 HEV(Hybrid Electric Vehicle) 5종, FCEV(Fuel Cell Electric Vehicle) 1종, BEV(Battery Electric Vehicle) 12종 등 18종의 전기동력 자동차에 대한 심층적인 분석 결과를 담고 있다. 각 차량 모델에 대한 Teardown 벤치마크 분석과 더불어, 실제 주행 모니터링을 통해 확보한 주행 및 충전 데이터를 면밀히 검토하였으며, 이러한 다각적인 접근을 통해 현재 전기자동차 기술이 도달한 수준을 객관적으로 평가하고, 이를 바탕으로 향후 기술 발전의 방향성과 미래 전망을 제시하고자 한다.",,0.4654,"electric vehicle,fuel cell,monitoring,battery"
NODE12122183,제어로봇시스템학회,제어로봇시스템학회지,안전한 자율 로봇 제어를 위한 모델 예측 제어와 강화 학습 기술 개발 동향 및 사례 분석,Development Trends and Applications of Model Predictive Control and Reinforcement Learning for Safe Autonomous Robot Control,202503,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12122183,공학,전기전자공학,"함형찬, 안희진",,"최근 인공지능을 활용한 자율 로봇들의 활용이 많아지고, 그에 대한 영향력이 높아지고 있다. 하지만 현실에서 자율 로봇을 운영하기 위해서는 안전에 대한 고려가 동반되어야 하며, 이에 대한 기술들이 최근 많은 주목을 받고 있다. 본 논문에서는 안전한 제어 개념에 대해 설명하며, 이를 달성하기 위한 방법으로 안전을 고려한 모델 예측 제어와 강화 학습 기술 동향을 다룬다. 또한 안전한 제어 기술이 적용된 최신 기술 분야를 설명하며 현 방법들이 겪는 문제점과 앞으로의 발전 방향에 대해 살펴본다.",,0.8405,"machine learning,reinforcement learning"
NODE12051065,한국방송·미디어공학회,방송과 미디어,생성형 AI를 활용한 메타버스 콘텐츠 개발 동향,,202501,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE12051065,공학,전기전자공학,"방준성, 이상민",,"메타버스는 XR, AI, 블록체인 등 융합 기술을 기반으로 한 몰입형 디지털 경험을 제공하며, 최근 생성형 AI 기술의 발전이 메타버스 콘텐츠 제작의 효율성과 창의성을 증대시켰다. 3D 모델 생성, 대화형 에이전트, 멀티-모달 인식 기술 등을 통해 사실적 그래픽 제작, 동적 환경 조성, 개인화된 사용자 경험을 제공하며, 콘텐츠 제작 비용 절감과 효율성을 높이고 있다. 생성형 AI는 몰입형 콘텐츠 제작 비용을 절감하고, 사용자의 상황과 선호를 기반으로 맞춤형 서비스를 제공하며, 메타버스의 상업적 가능성을 확대한다. 그러나, 데이터 편향성, 개인정보 보호, 딥페이크 등 윤리적 문제와 신뢰 구축이 중요한 과제로 남아있다. 본 기고에서는 생성형 AI 기술을 활용한 메타버스 콘텐츠 개발의 동향과 전망을 다룬다.",,0.4286,"artificial intelligence,content,generative ai,user experience,multimodal,metaverse,recognition,xr,efficiency,blockchain"
